num_inferences,batch_size,tot_images,tot_time,FPS
1000,1,1000,1.0692365691065788,935.2467254609232
1000,2,2000,1.307272870093584,1529.9024754157297
1000,4,4000,2.5500074999872595,1568.6228373916488
1000,8,8000,4.944442358799279,1617.9782105787842
1000,16,16000,9.604791255900636,1665.8352663490227
1000,32,32000,19.0504302859772,1679.752085366535
1000,64,64000,37.96473895898089,1685.7747940569006
1000,128,128000,79.66306214919314,1606.7672588367411
